churned,gender,is_returning,permission_upgraded,permission_withdrawn,dominant_category,age_at_order,account_active_days,previous_subscriptions,previous_campaigns,avg_scroll,page_views,days_with_activity,newsletter_growth,pages_on_restricted
1,0,1,1,0,international,73.13698630136986,263,9,5,0.2974568574023615,1101,31,0,0.22161671207992734
1,0,0,0,0,other,25.205479452054796,92,0,0,0,9,2,0,0
1,0,1,0,0,international,62.38082191780822,431,6,3,0.5572916666666666,288,28,0,0.3611111111111111
1,1,1,1,0,indland,73.54520547945205,654,6,4,0.46944444444444444,90,18,-1,0.3
1,0,0,0,0,international,49.320547945205476,235,0,0,0.23173076923076924,520,31,0,0.20961538461538462
0,0,1,1,0,other,67.48219178082192,844,2,2,0.7540322580645161,62,20,0,0.4838709677419355
1,0,1,1,0,international,78.08219178082192,422,6,1,0.32286995515695066,446,28,0,0.33856502242152464
1,0,1,0,0,international,51.79178082191781,1251,4,3,0.4337686567164179,268,25,0,0.3619402985074627
1,0,1,0,0,international,68.10684931506849,788,9,7,0.46336206896551724,116,17,0,0.39655172413793105
1,1,1,0,0,international,63.016438356164386,293,2,2,0.35701906412478335,577,31,0,0.28422876949740034
1,0,0,0,0,other,57.153424657534245,277,0,0,0.6666666666666666,3,1,0,0.6666666666666666
1,1,0,0,0,indland,44.14794520547945,91,0,0,0.5669398907103825,183,20,0,0.39344262295081966
0,0,0,0,0,indland,64.62465753424658,372,0,0,0.2916666666666667,30,7,0,0.5
1,0,0,0,0,indland,43.61643835616438,61,0,0,0.2857142857142857,14,5,0,0.14285714285714285
1,0,1,1,0,biler,73.89315068493151,250,11,8,0.425,20,4,0,0.4
1,1,1,1,0,other,31.635616438356163,75,1,0,0.6222222222222222,45,5,0,0.4666666666666667
1,0,0,0,0,other,63.986301369863014,61,0,0,0.056338028169014086,71,28,0,0.11267605633802817
0,0,0,0,0,indland,45.24109589041096,376,0,0,0.5,2,1,0,0
1,0,1,0,0,indland,82.82465753424657,411,3,2,0.6630434782608695,115,12,0,0.5217391304347826
1,0,0,0,0,international,49.68219178082192,275,0,0,0.15963855421686746,166,25,0,0.24096385542168675
1,0,1,1,0,international,52.52602739726027,536,1,1,0.3181233933161954,389,31,0,0.30077120822622105
1,0,1,0,0,other,66.18082191780822,471,3,1,0.20938748335552596,751,30,0,0.1877496671105193
1,0,1,1,0,indland,51.50684931506849,340,4,1,0.24087591240875914,137,9,0,0.3357664233576642
1,0,1,0,0,erhverv,27.175342465753424,155,1,1,0.358695652173913,23,6,0,0.21739130434782608
1,1,0,0,0,international,65.46849315068494,61,0,0,0.5666666666666667,15,3,0,0.26666666666666666
1,1,0,0,0,international,51.73424657534247,184,0,0,0.36666666666666664,15,1,0,0.6666666666666666
1,1,1,0,0,international,44.12328767123287,129,1,0,0.5535714285714286,14,5,0,0.2857142857142857
1,0,0,1,0,indland,42.1972602739726,306,0,0,0.21684350132625996,754,31,0,0.2546419098143236
1,0,1,1,0,erhverv,56.16712328767123,120,1,1,0.3524590163934426,61,5,0,0.3770491803278688
1,0,1,0,0,other,65.21917808219177,1364,10,8,0.3080082135523614,487,31,0,0.26899383983572894
1,0,1,0,0,other,76.2958904109589,514,11,6,0.15873015873015872,126,30,0,0.16666666666666666
1,0,0,0,0,indland,72.04109589041096,245,0,0,0.5,5,2,0,0.4
1,0,1,0,0,international,82.01369863013699,1804,1,0,0.75,33,7,1,0.6363636363636364
1,0,1,0,0,international,82.35616438356165,606,3,3,0.3055555555555556,279,31,0,0.18996415770609318
0,0,0,0,0,international,50.986301369863014,376,0,0,0.6442307692307693,26,8,0,0.38461538461538464
1,0,0,0,0,international,36.706849315068496,256,0,0,0.4252577319587629,97,22,0,0.27835051546391754
1,1,0,1,0,indland,52.71780821917808,214,0,0,0.2868705035971223,278,29,0,0.3237410071942446
1,1,0,0,0,other,62.74520547945205,306,0,0,0.6702586206896551,116,16,0,0.5862068965517241
1,1,0,0,0,other,29.942465753424656,61,0,0,0.3977272727272727,66,6,0,0.4696969696969697
0,0,0,0,0,erhverv,32.25479452054795,92,0,0,1,1,1,0,1
1,1,1,1,0,other,70.35068493150685,209,3,1,0,6,2,0,0
1,0,1,0,0,erhverv,52.726027397260275,410,9,3,0.39202334630350194,257,25,0,0.23735408560311283
0,1,1,1,0,indland,64.24109589041096,543,1,1,0.3229166666666667,120,17,0,0.35833333333333334
1,0,0,0,0,indland,55.79178082191781,180,0,0,0.2875586854460094,426,29,0,0.2676056338028169
1,0,0,0,0,other,53.487671232876714,61,0,0,0.4583333333333333,6,3,0,0.3333333333333333
1,0,1,1,0,international,55.635616438356166,225,9,2,0.31962025316455694,237,31,0,0.3037974683544304
1,0,0,0,0,international,48.92054794520548,184,0,0,0.34274193548387094,186,23,0,0.27956989247311825
1,0,0,0,0,indland,74.20547945205479,61,0,0,0.396078431372549,255,31,0,0.29411764705882354
1,0,1,0,0,international,69.15342465753425,530,1,1,0.56,25,7,0,0.6
1,0,0,0,0,other,25.649315068493152,61,0,0,0.5,2,1,0,1
1,0,0,0,0,international,41.83287671232877,122,0,0,0.44191919191919193,99,16,0,0.3434343434343434
0,1,1,0,0,indland,81.26849315068493,1080,16,4,0.5029585798816568,169,25,0,0.3727810650887574
0,1,1,0,0,indland,42.36164383561644,580,3,2,0.4638888888888889,90,18,0,0.4666666666666667
1,0,1,1,0,international,68.71232876712328,480,13,7,0.46875,32,11,0,0.375
1,0,0,0,0,other,33.99452054794521,275,0,0,0.5,2,1,0,0.5
1,1,1,1,0,indland,53.63013698630137,858,19,7,0.29591836734693877,49,14,0,0.2653061224489796
1,1,0,0,0,other,52.45479452054794,61,0,0,0.43333333333333335,15,4,0,0.26666666666666666
0,0,0,0,0,international,71.78630136986301,376,0,0,0.46272855133614627,711,29,0,0.32489451476793246
1,1,0,0,0,other,75.59178082191781,153,0,0,0.3333333333333333,3,2,0,0
1,0,1,0,0,international,68.93698630136986,601,9,8,0.21726190476190477,84,13,-1,0.23809523809523808
1,0,0,0,0,other,22.715068493150685,122,0,0,0.3464285714285714,70,12,0,0.44285714285714284
1,1,1,1,0,indland,62.25479452054795,259,1,1,0.43863636363636366,110,15,0,0.37272727272727274
1,0,0,0,0,international,58.24109589041096,245,0,0,0.36088709677419356,124,12,0,0.3790322580645161
0,0,1,0,0,international,60.28219178082192,1068,3,1,0.3421875,1280,31,0,0.2765625
1,0,1,0,0,international,47.07671232876712,383,6,1,0.2025862068965517,174,26,0,0.2988505747126437
1,0,1,1,0,indland,49.24657534246575,1405,15,6,0.3212121212121212,330,25,0,0.3424242424242424
1,0,1,1,0,international,78.53150684931506,166,1,1,0.44696969696969696,198,9,0,0.29797979797979796
1,0,1,0,0,other,43.02465753424657,506,9,7,0.4988207547169811,212,25,1,0.37264150943396224
1,0,0,0,0,erhverv,34.73424657534247,184,0,0,0.24074074074074073,27,3,0,0.4074074074074074
0,0,0,0,0,indland,69.82739726027397,375,0,0,0.5795454545454546,176,27,0,0.5454545454545454
1,0,1,0,0,international,80.5095890410959,1781,8,1,0.6165501165501166,429,31,0,0.38461538461538464
1,1,0,0,0,other,52.24657534246575,61,0,0,0.4166666666666667,6,2,0,0.5
1,0,1,1,0,indland,45.78356164383562,218,4,2,0.29651162790697677,344,31,0,0.27906976744186046
0,0,1,0,0,international,75.44109589041096,636,1,0,0.515625,80,15,0,0.4375
1,1,0,1,0,indland,40.016438356164386,92,0,0,0.46875,8,2,0,0.5
1,1,1,1,0,indland,62.07671232876712,1713,1,0,0.3480392156862745,51,7,0,0.2549019607843137
0,0,0,1,0,international,46.97534246575343,382,0,0,0.611764705882353,85,23,0,0.5411764705882353
1,0,0,0,1,international,86.37808219178082,82,0,0,0.3855932203389831,118,15,0,0.3474576271186441
0,0,0,0,0,international,63.51780821917808,371,0,0,0.588495575221239,226,29,2,0.3938053097345133
0,0,1,1,0,indland,47.728767123287675,400,1,1,0.3675,100,16,0,0.4
1,0,0,0,0,international,67.81643835616438,61,0,0,0.5949152542372881,295,20,0,0.41694915254237286
1,0,1,0,0,international,86.55068493150685,528,2,2,0.7325581395348837,43,15,-2,0.5348837209302325
1,1,0,0,0,erhverv,31.44931506849315,153,0,0,0.2,20,3,0,0.35
1,0,1,0,0,international,73.4931506849315,1137,10,4,0.3182281059063136,491,31,0,0.24643584521384929
1,0,1,1,0,erhverv,46.95616438356164,375,17,9,0.35170454545454544,440,30,0,0.31136363636363634
1,1,1,1,0,indland,63.35890410958904,103,3,0,0.28484848484848485,165,25,0,0.2545454545454545
1,0,0,0,0,international,49.37260273972603,61,0,0,0.3516949152542373,59,5,0,0.2542372881355932
1,1,0,0,0,biler,46.00547945205479,275,0,0,0.25,8,2,0,0.25
0,0,0,1,0,international,76.58630136986301,371,0,0,0.4375,16,11,0,0.375
1,1,1,0,0,international,41.87671232876713,272,2,2,0.2073901464713715,751,31,0,0.2103861517976032
1,0,1,1,0,international,74.64931506849315,786,10,5,0.38341346153846156,208,31,-1,0.32211538461538464
1,1,1,0,0,other,76.06849315068493,542,6,3,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,0,0,other,47.465753424657535,282,1,1,0,1,1,0,0
0,1,1,0,1,other,68.55068493150685,846,1,0,0.3493243243243243,106,17,0,0.3076923076923077
0,0,0,0,1,other,81.38356164383562,384,0,0,0.3493243243243243,106,17,0,0.3076923076923077
0,0,0,0,0,indland,47.895890410958906,383,0,0,0.5,4,2,0,0
0,0,1,0,0,indland,69.32876712328768,1147,15,12,0.31179138321995464,882,30,-1,0.2562358276643991
1,0,0,0,0,indland,18.86849315068493,92,0,0,0.875,4,1,0,0.25
1,0,0,0,0,international,56.37534246575343,142,0,0,0.2810846560846561,378,25,0,0.29365079365079366
1,0,1,1,0,indland,51.54246575342466,682,8,7,0.4048804780876494,502,31,0,0.26294820717131473
1,0,1,0,0,international,85.44383561643835,443,2,2,0.5967741935483871,62,22,0,0.45161290322580644
0,0,1,0,0,international,53.64109589041096,921,2,2,0.21986970684039087,307,31,0,0.2247557003257329
1,1,1,0,0,indland,58.4027397260274,259,1,1,0.6458333333333334,24,17,0,0.5
1,1,0,0,0,indland,49.0986301369863,61,0,0,0.6226851851851852,108,17,0,0.4166666666666667
1,0,0,0,0,international,64.91780821917808,120,0,0,0.4250741839762611,674,31,0,0.3249258160237389
0,0,0,0,0,biler,72.37260273972603,375,0,0,0.29044117647058826,136,27,0,0.27205882352941174
1,0,1,0,0,erhverv,63.89041095890411,667,8,4,0.425,10,8,0,0.7
0,0,1,0,0,biler,52.85753424657534,1053,1,1,0.5,8,2,0,0.375
1,1,1,1,0,indland,58.36164383561644,153,1,0,0.27797202797202797,143,21,0,0.2867132867132867
0,0,1,0,0,indland,63.42465753424658,846,2,2,0.3384433962264151,212,27,0,0.2783018867924528
0,1,0,0,0,international,61.07945205479452,370,0,0,0.3470873786407767,309,25,0,0.3300970873786408
1,0,1,1,0,other,56.78356164383562,398,1,1,0.3940774487471526,439,29,0,0.3325740318906606
0,0,1,1,0,erhverv,48.83013698630137,563,2,2,0.24295774647887325,284,26,0,0.30633802816901406
1,0,0,0,0,other,55.178082191780824,122,0,0,0,2,1,0,0
1,1,1,0,1,indland,68.9972602739726,235,3,2,0.25773195876288657,194,19,0,0.3917525773195876
1,0,0,0,0,indland,74.5095890410959,122,0,0,0.5694444444444444,36,5,0,0.4444444444444444
1,0,1,0,0,other,56.26301369863014,905,4,4,0.2826295585412668,521,31,0,0.2783109404990403
1,1,0,0,0,other,60.443835616438356,61,0,0,0.5454545454545454,11,1,0,0.09090909090909091
1,0,0,0,0,international,60.64931506849315,61,0,0,0.31976744186046513,43,9,0,0.23255813953488372
1,0,1,0,0,international,71.14246575342466,480,11,8,0.32407407407407407,27,7,0,0.37037037037037035
1,1,1,0,0,indland,71.87397260273973,625,3,2,0.6875,8,7,0,0.75
0,0,1,0,0,erhverv,64.88219178082191,559,6,3,0.32057416267942584,209,28,0,0.23444976076555024
0,0,1,0,0,biler,1.0027397260273974,468,1,1,0.3994252873563218,174,22,0,0.2988505747126437
1,0,1,1,0,indland,70.6,375,2,1,0.2273781902552204,431,21,0,0.2737819025522042
1,1,0,0,0,international,63.64383561643836,122,0,0,0.5131578947368421,19,7,0,0.631578947368421
1,1,1,0,0,other,42.38630136986301,200,1,1,0.3333333333333333,3,2,0,0
1,0,1,1,0,international,95.61369863013698,1173,6,2,0.5124113475177305,141,26,0,0.2907801418439716
0,0,0,0,0,international,68.87123287671233,380,0,0,0.28375912408759124,274,29,0,0.27007299270072993
1,0,1,0,0,indland,56.75342465753425,734,2,2,0.309375,160,23,0,0.30625
0,1,0,0,0,international,71.5041095890411,383,0,0,0.47043010752688175,93,16,0,0.5806451612903226
1,0,1,0,0,international,59.92602739726028,389,4,1,0.25359281437125747,835,31,0,0.3077844311377245
0,0,1,1,0,erhverv,-0.7863013698630137,527,2,2,0.2497393117831074,959,30,0,0.23044838373305526
1,1,1,0,0,indland,57.293150684931504,454,5,3,0.3858695652173913,46,13,0,0.2608695652173913
1,0,0,0,0,international,52.49041095890411,70,0,0,0.6909090909090909,55,3,0,0.4727272727272727
1,0,1,1,0,other,47.945205479452056,1354,3,3,0.2718676122931442,1269,31,0,0.26556343577620173
